dataset,source,algorithm,metric,Normalization,Dimensionality_Reduction,final_width,time_prep_mean,time_prep_std,time_fit_mean,time_fit_std,total_time_mean,total_time_std,radius_mean,radius_std,silhouette_mean,silhouette_std,ari_mean,ari_std
dataset_Yeast.csv,ALL,ALL,manhattan,ALL,ALL,0.25,0.29701668333351944,0.07237482612097307,0.0009516022221052145,0.00010790201643389899,0.29796828555562466,0.07239673661560751,5.905575428002245,5.909963984748681,0.47860043788040385,0.1599310199878192,0.009105064743346849,0.019350590127178248
dataset_Yeast.csv,ALL,ALL,manhattan,ALL,ALL,ALL,0.2909132833337935,0.06057081421002613,0.001329781018628385,0.0006877161479359109,0.2922430643524219,0.06057707529224911,4.568250967254062,4.726348480386893,0.2813217616931149,0.17698530439382534,0.043565141182542566,0.045890515141869134
dataset_Yeast.csv,ALL,ALL,manhattan,ALL,ALL,,0.28655371190541784,0.050418949903633915,0.0012010258731317658,0.0008034267288268771,0.28775473777854965,0.050383831561367144,4.45208210464822,4.619147835457685,0.2630240341182947,0.1724858017695364,0.04664545523391427,0.04697251352608784
dataset_Yeast.csv,ALL,ALL,manhattan,ALL,Não,0.015625,0.3529544333323429,0.05977928048725977,0.0020766466667635802,0.00015543063110624186,0.3550310799991065,0.05980702084502087,3.7508786535322285,3.727748951022757,0.16424182105928714,0.05297764775176009,0.07924052886589979,0.03982712951856546
dataset_Yeast.csv,ALL,ALL,manhattan,ALL,Não,0.03125,0.3529544333323429,0.05977928048725977,0.0017950088890049001,0.00021729309985312395,0.35474944222134785,0.05987808152069538,4.052334429603131,4.052000993313343,0.19219372259463263,0.07284989525961262,0.06571762271443034,0.03438850533713482
dataset_Yeast.csv,ALL,ALL,manhattan,ALL,Não,0.0625,0.3529544333323429,0.05977928048725977,0.0014768444443082223,8.902851579694876e-05,0.3544312777766511,0.059807186325079975,4.603774189278669,4.65999472546291,0.26454577452254097,0.09310789722965665,0.04038140203706142,0.039115497642034425
dataset_Yeast.csv,ALL,ALL,manhattan,ALL,Não,0.125,0.3529544333323429,0.05977928048725977,0.0012455533337035088,7.568052340505887e-05,0.3541999866660464,0.05979066361846304,6.0702451551201095,6.119289772854594,0.48019379637734727,0.16487544798032727,0.007981596980275871,0.022562627634452288
dataset_Yeast.csv,ALL,ALL,manhattan,ALL,Não,0.25,0.3529544333323429,0.05977928048725977,0.0009447911109923534,0.00012201965142557648,0.35389922444333527,0.0598358244274295,6.291023275956919,6.327446622103941,0.5174466124185729,0.15707384324653093,0.006794444408830916,0.018579386386737496
dataset_Yeast.csv,ALL,ALL,manhattan,ALL,Não,ALL,0.3382536333332003,0.04919477504058431,0.0013234342593797276,0.0006858004644684855,0.3395770675925801,0.04921321394952333,4.788735028530582,4.9762664997030965,0.2926523386454913,0.18560376984512456,0.04352226008288851,0.04599868412112261
dataset_Yeast.csv,ALL,ALL,manhattan,ALL,Não,,0.32775306190524134,0.03721627531374701,0.0011917666668263094,0.0007987364348339148,0.32894482857206764,0.037116376809722976,4.670937805553705,4.852793779121835,0.27045804811050206,0.18115173978016524,0.04602164656973768,0.04769161856633701
dataset_Yeast.csv,ALL,ALL,manhattan,ALL,Sim,0.015625,0.24107893333469596,0.02492838028441797,0.0020950533336467803,0.00013617151379378335,0.24317398666834272,0.02493950777639274,3.5984818206719624,3.497822716805179,0.16437626029743424,0.04975346699409279,0.06525736377394471,0.048086302105034895
dataset_Yeast.csv,ALL,ALL,manhattan,ALL,Sim,0.03125,0.24107893333469596,0.02492838028441797,0.0017825377780859488,0.00013268964359331768,0.24286147111278192,0.02491566178247296,3.585859714223918,3.384813913635385,0.17286880500927057,0.0467342263563627,0.0599498503943915,0.04403008454541035
dataset_Yeast.csv,ALL,ALL,manhattan,ALL,Sim,0.0625,0.24107893333469596,0.02492838028441797,0.0015001377777985046,0.00011928018445761846,0.24257907111249447,0.024947819239941937,4.251687139408028,4.176413746194517,0.23276890357961774,0.10073197486966833,0.03984545407181388,0.04454943905578269
dataset_Yeast.csv,ALL,ALL,manhattan,ALL,Sim,0.125,0.24107893333469596,0.02492838028441797,0.0012253955557146466,0.00010474353542986014,0.2423043288904106,0.02497491499031472,5.584461791179865,5.594645940532648,0.44099584377769224,0.17476230849851956,0.01594306678171055,0.03281470154059305
dataset_Yeast.csv,ALL,ALL,manhattan,ALL,Sim,0.25,0.24107893333469596,0.02492838028441797,0.0009584133332180756,9.255600424810646e-05,0.24203734666791404,0.02495266103816175,5.5201275800475695,5.50533244729747,0.4397542633422348,0.154849423902983,0.011415685077862782,0.020032138837588764
dataset_Yeast.csv,ALL,ALL,manhattan,ALL,Sim,ALL,0.24357293333438665,0.020827736819797372,0.0013361277778770424,0.000690203937814974,0.24490906111226377,0.0208495205315529,4.347766905977541,4.456180978661777,0.2699911847407385,0.16733114144093886,0.04360802228219662,0.04582470139401903
dataset_Yeast.csv,ALL,ALL,manhattan,ALL,Sim,,0.24535436190559434,0.01736667432405824,0.001210285079437222,0.0008092544890076248,0.24656464698503164,0.017420285627362354,4.233226403742735,4.369816471400158,0.2555900201260875,0.1633114178346926,0.047269263898090864,0.04630971415565159
dataset_Yeast.csv,ALL,ALL,manhattan,MinMax,ALL,0.015625,0.3039485999997851,0.040330674744677504,0.0020898700001755733,0.0001453276065401673,0.3060384699999607,0.0402460593672916,1.2701239480347617,0.0766324192772995,0.1785966028509877,0.0553538790945245,0.09159636640466855,0.03583328194273274
dataset_Yeast.csv,ALL,ALL,manhattan,MinMax,ALL,0.03125,0.3039485999997851,0.040330674744677504,0.00178344333338216,0.00010205370376648803,0.3057320433331673,0.040334136397402895,1.3602018690250837,0.07014992928949582,0.1740035486285499,0.056555473651503395,0.06136410652076525,0.03546145749616195
dataset_Yeast.csv,ALL,ALL,manhattan,MinMax,ALL,0.0625,0.3039485999997851,0.040330674744677504,0.0014954266662243266,9.852196656916473e-05,0.30544402666600945,0.04029442780928654,1.438439233894192,0.09071591741763714,0.2095626473192125,0.09182160081611751,0.06438134864926127,0.03526153479821944
dataset_Yeast.csv,ALL,ALL,manhattan,MinMax,ALL,0.125,0.3039485999997851,0.040330674744677504,0.0012560766669290533,9.376541782291661e-05,0.3052046766667142,0.04032321925553695,1.9294124260098413,0.11222397943955635,0.446581041360455,0.1537623474431164,0.010963758945804473,0.025115500219207967
dataset_Yeast.csv,ALL,ALL,manhattan,MinMax,ALL,0.25,0.3039485999997851,0.040330674744677504,0.0009594366667442467,6.475021195184003e-05,0.3049080366665294,0.04032853991118122,1.8771518114714685,0.1300493428521169,0.4549444812392974,0.1619223440382875,0.014191847199406075,0.020866746120048085
dataset_Yeast.csv,ALL,ALL,manhattan,MinMax,ALL,ALL,0.30306167500020814,0.04733394192730335,0.0013414288889280709,0.0006887222106477297,0.3044031038891363,0.04730956798797105,1.4986163971072102,0.2947595222673598,0.2736820052037838,0.16676048729074897,0.050167506614598865,0.04421188658470416
dataset_Yeast.csv,ALL,ALL,manhattan,MinMax,ALL,,0.3024281571433675,0.05214473228512014,0.0012161276190973559,0.0008109419804568834,0.30364428476246497,0.05211524060847142,1.444009639550168,0.28554995145892376,0.26007082014955757,0.16218135536066575,0.051358950236468685,0.04453402791739115
dataset_Yeast.csv,ALL,ALL,manhattan,MinMax,Não,0.015625,0.3436013999998977,0.0,0.0020065066666574666,9.69682824977305e-05,0.3456079066665552,9.696828249773187e-05,1.2279300782437448,0.07232330018609603,0.19921565850896467,0.05546268169313429,0.09442198802011023,0.03253317471500421
dataset_Yeast.csv,ALL,ALL,manhattan,MinMax,Não,0.03125,0.3436013999998977,0.0,0.0017867199996543933,0.0001175989203939968,0.34538811999955216,0.00011759892039400618,1.3110337898987203,0.03952274860423169,0.1740513843989798,0.06057825095666346,0.06530282761416292,0.036387659777726136
dataset_Yeast.csv,ALL,ALL,manhattan,MinMax,Não,0.0625,0.3436013999998977,0.0,0.0014596866662031534,7.632830271910693e-05,0.3450610866661009,7.632830271911138e-05,1.4401460972477726,0.1271693603116241,0.2621593711845674,0.0971549461443153,0.06855021705920245,0.035242621047950895
dataset_Yeast.csv,ALL,ALL,manhattan,MinMax,Não,0.125,0.3436013999998977,0.0,0.0012486400002671332,9.070310139805695e-05,0.3448500400001649,9.070310139808069e-05,2.0140382976043374,0.08099597905806902,0.4936082484323812,0.10935024777687712,0.0008616751534325065,0.008096786793853578
dataset_Yeast.csv,ALL,ALL,manhattan,MinMax,Não,0.25,0.3436013999998977,0.0,0.0009572866668652667,7.101642492932062e-05,0.344558686666763,7.101642492931096e-05,1.958063291923047,0.08736991083477764,0.49751460979107937,0.13877326217348232,0.006371483374243231,0.019274175484503723
dataset_Yeast.csv,ALL,ALL,manhattan,MinMax,Não,ALL,0.34978899999987334,0.0062048597266683055,0.0013137961111876588,0.0006664163345413028,0.351102796111061,0.006289560501011344,1.5353299948146966,0.3367346539070835,0.2936883501970641,0.17157128165148502,0.04883500882231555,0.04676718007787041
dataset_Yeast.csv,ALL,ALL,manhattan,MinMax,Não,,0.3542087142855702,0.004351187433215412,0.0011866733335149275,0.0007866946319581894,0.35539538761908523,0.004830280154368386,1.4961069118369623,0.3280062833583576,0.2711015614355424,0.16887119753602792,0.05007313066380503,0.04721481032171912
dataset_Yeast.csv,ALL,ALL,manhattan,MinMax,Sim,0.015625,0.2642957999996724,0.0,0.00217323333369368,0.0001394786345268767,0.2664690333333662,0.00013947863452686227,1.3123178178257784,0.05584697645538118,0.15797754719301074,0.04857807813819505,0.08877074478922685,0.03980261138678729
dataset_Yeast.csv,ALL,ALL,manhattan,MinMax,Sim,0.03125,0.2642957999996724,0.0,0.0017801666671099267,8.787109624567223e-05,0.2660759666667824,8.787109624567777e-05,1.4093699481514472,0.05874624453028031,0.17395571285811995,0.054367082283993985,0.057425385427367574,0.03532063679642536
dataset_Yeast.csv,ALL,ALL,manhattan,MinMax,Sim,0.0625,0.2642957999996724,0.0,0.0015311666662455,0.00010743974850182435,0.265826966665918,0.00010743974850182198,1.4367323705406114,0.029466572114615824,0.1569659234538576,0.04579874782386787,0.0602124802393201,0.03600389126019219
dataset_Yeast.csv,ALL,ALL,manhattan,MinMax,Sim,0.125,0.2642957999996724,0.0,0.0012635133335909732,9.932946513975441e-05,0.26555931333326344,9.932946513976083e-05,1.8447865544153454,0.06466473992411777,0.3995538342885289,0.179660693183336,0.02106584273817644,0.0319748650044455
dataset_Yeast.csv,ALL,ALL,manhattan,MinMax,Sim,0.25,0.2642957999996724,0.0,0.0009615866666232267,6.026120344304925e-05,0.2652573866662957,6.026120344306044e-05,1.7962403310198902,0.11563584070443302,0.41237435268751543,0.17654780574748322,0.02201221102456892,0.019984914375376854
dataset_Yeast.csv,ALL,ALL,manhattan,MinMax,Sim,ALL,0.256334350000543,0.007983657713115884,0.0013690616666684828,0.0007111118745708493,0.25770341166721156,0.007952740845748677,1.4619027993997238,0.24114449806439206,0.2536756602105035,0.15978671297455252,0.0515000044068822,0.04158800091392755
dataset_Yeast.csv,ALL,ALL,manhattan,MinMax,Sim,,0.2506476000011648,0.005598577992520742,0.001245581904679784,0.0008372197377576115,0.2518931819058447,0.005188803184198766,1.3919123672633738,0.22537304192915772,0.24904007886357277,0.15522667201216275,0.052644769809132345,0.04186946989332984
dataset_Yeast.csv,ALL,ALL,manhattan,Robust,ALL,0.015625,0.24631980000049225,0.040042429946801475,0.0020919666669214536,8.478769956126277e-05,0.24841176666741374,0.04003541977520461,8.717371361295198,0.4109019946385331,0.13354083783163437,0.03041190839015978,0.04664175229827388,0.043298929858545936
dataset_Yeast.csv,ALL,ALL,manhattan,Robust,ALL,0.03125,0.24631980000049225,0.040042429946801475,0.00174152000023842,0.0001350018654350835,0.2480613200007307,0.03997996930273801,9.005293502707474,0.824126189857308,0.16446116134389238,0.055606312453671425,0.05769683102500343,0.04078892356143377
dataset_Yeast.csv,ALL,ALL,manhattan,Robust,ALL,0.0625,0.24631980000049225,0.040042429946801475,0.00146533333378703,0.00010828741862760838,0.2477851333342793,0.04003019305876973,10.556587079909338,1.0927148370940036,0.2595593057804554,0.10316871021362514,0.015674314973875315,0.026239561518743487
dataset_Yeast.csv,ALL,ALL,manhattan,Robust,ALL,0.125,0.24631980000049225,0.040042429946801475,0.0011952200004694733,9.016850325349033e-05,0.24751502000096173,0.04007778194632236,13.9204709547956,1.6534940477211746,0.4692935626225879,0.18102134089436647,0.007590673053694813,0.024874372609621945
dataset_Yeast.csv,ALL,ALL,manhattan,Robust,ALL,0.25,0.24631980000049225,0.040042429946801475,0.0008943266663360334,6.215308049130501e-05,0.2472141266668283,0.04001623533853889,14.13961599857967,1.3888223603119867,0.4804807419219174,0.17485013623508627,0.0024911967363990695,0.01622736635258752
dataset_Yeast.csv,ALL,ALL,manhattan,Robust,ALL,ALL,0.2600363750007091,0.03183291187153033,0.0013001255556546836,0.0006674354194597818,0.26133650055636376,0.03185085363805782,10.916127294588698,2.5155637410723655,0.2731959660928932,0.1871526560057313,0.03451528113390357,0.04492680790358116
dataset_Yeast.csv,ALL,ALL,manhattan,Robust,ALL,,0.2698339285722925,0.019917840964639957,0.0011733057143005418,0.000771430608866672,0.27100723428659307,0.020132505684699233,10.664884091111013,2.4191362706439685,0.25300228337346153,0.18088910979378253,0.040584086502799474,0.048173167000234024
dataset_Yeast.csv,ALL,ALL,manhattan,Robust,Não,0.015625,0.2856891999981599,0.0,0.0020849866671293067,6.0998289174809337e-05,0.2877741866652892,6.09982891748338e-05,8.961372549019607,0.13839284737368135,0.12431407565113992,0.028951570456954324,0.04952212461263816,0.03320884197074181
dataset_Yeast.csv,ALL,ALL,manhattan,Robust,Não,0.03125,0.2856891999981599,0.0,0.0016799333335559667,0.00011354344433460438,0.28736913333171593,0.00011354344433458526,9.701302832244007,0.5436722179326835,0.17510147728571948,0.0706180199212255,0.06254966253544274,0.027842675105243384
dataset_Yeast.csv,ALL,ALL,manhattan,Robust,Não,0.0625,0.2856891999981599,0.0,0.0014531600000433202,8.540665603740286e-05,0.2871423599982032,8.540665603740859e-05,11.031176470588234,1.3521426683005286,0.24077470973376577,0.07806048746782368,0.02807714478859511,0.030269603774235862
dataset_Yeast.csv,ALL,ALL,manhattan,Robust,Não,0.125,0.2856891999981599,0.0,0.0012298933341904734,8.500433117023913e-05,0.2869190933323504,8.500433117023569e-05,14.459363834422655,2.1159735503797505,0.48054401436680305,0.19259520445595454,0.011246724356547087,0.03012008156050319
dataset_Yeast.csv,ALL,ALL,manhattan,Robust,Não,0.25,0.2856891999981599,0.0,0.0008685333331716534,4.9124559056302085e-05,0.2865577333313316,4.912455905631165e-05,15.106339869281044,0.9545330325849356,0.5479672893087738,0.17445929080430359,0.006939031439698666,0.021393049517006827
dataset_Yeast.csv,ALL,ALL,manhattan,Robust,Não,ALL,0.2845893499998055,0.0011029179262059994,0.001291687222308359,0.0006634302306468946,0.28588103722211394,0.0012432535519995886,11.462097312999271,2.6764167269143098,0.2819767758608156,0.20410861798754298,0.03739613797617858,0.04114072326861442
dataset_Yeast.csv,ALL,ALL,manhattan,Robust,Não,,0.2838037428581239,0.0007734264482643596,0.001169105714229941,0.0007715023304931989,0.28497284857235383,0.0007320243162446318,11.183658885776532,2.5787130940486644,0.2592885348547979,0.1977888307022269,0.04148842399731732,0.04448542312536439
dataset_Yeast.csv,ALL,ALL,manhattan,Robust,Sim,0.015625,0.2069504000028246,0.0,0.0020989466667135997,0.00010519606729658112,0.20904934666953823,0.0001051960672965871,8.473370173570789,0.4505662719253103,0.14276760001212882,0.02992005864324694,0.0437613799839096,0.052563326126923604
dataset_Yeast.csv,ALL,ALL,manhattan,Robust,Sim,0.03125,0.2069504000028246,0.0,0.0018031066669208734,0.0001293562325371394,0.20875350666974551,0.0001293562325371268,8.30928417317094,0.27062797285339096,0.1538208454020653,0.03428519206552932,0.052843999514564116,0.05119210964970704
dataset_Yeast.csv,ALL,ALL,manhattan,Robust,Sim,0.0625,0.2069504000028246,0.0,0.00147750666753074,0.0001291435878027539,0.20842790667035532,0.00012914358780276387,10.081997689230441,0.4029920162681933,0.27834390182714497,0.12328124435499595,0.0032714851591555197,0.013428468354064206
dataset_Yeast.csv,ALL,ALL,manhattan,Robust,Sim,0.125,0.2069504000028246,0.0,0.0011605466667484734,8.390168557928632e-05,0.20811094666957308,8.390168557930007e-05,13.381578075168543,0.7508210465671871,0.45804311087837274,0.1746823834177616,0.003934621750842539,0.018595748842362703
dataset_Yeast.csv,ALL,ALL,manhattan,Robust,Sim,0.25,0.2069504000028246,0.0,0.0009201199995004134,6.452195845251546e-05,0.207870520002325,6.452195845251825e-05,13.172892127878294,1.0400371317862234,0.41299419453506114,0.15209651392743515,-0.001956637966900527,0.006738599844689168
dataset_Yeast.csv,ALL,ALL,manhattan,Robust,Sim,ALL,0.2354834000016126,0.028612590111546033,0.0013085638890010084,0.0006731610953316742,0.23679196389061363,0.02866140042971853,10.370157276178123,2.2200834689673683,0.2644151563249707,0.16861943918301173,0.031634424291628556,0.04836177935142717
dataset_Yeast.csv,ALL,ALL,manhattan,Robust,Sim,,0.25586411428646116,0.02006471507969982,0.0011775057143711429,0.0007750361724706941,0.25704162000083236,0.020498036349977156,10.146109296445495,2.137175851339848,0.24671603189212515,0.1629605732284856,0.03967974900828163,0.05179785485843574
dataset_Yeast.csv,ALL,ALL,manhattan,,ALL,0.015625,0.34078165000028093,0.09030895567842359,0.0020757133335185135,0.00019125991796148725,0.3428573633337995,0.09037294131518316,1.036545401976327,0.05960261050281391,0.18078968135245999,0.05053442395231168,0.07850872025682433,0.04244679557869708
dataset_Yeast.csv,ALL,ALL,manhattan,,ALL,0.03125,0.34078165000028093,0.09030895567842359,0.0018413566670156935,0.0002542291820036858,0.34262300666729667,0.09038761255161079,1.0917958440080164,0.07371770707148655,0.20912908143341252,0.06496352018666654,0.06944027211746409,0.04201805206039686
dataset_Yeast.csv,ALL,ALL,manhattan,,ALL,0.0625,0.34078165000028093,0.09030895567842359,0.0015047133331487332,0.00010827822664495455,0.3422863633334297,0.09032221473253549,1.2881656792265148,0.0844211983427237,0.2768500640535702,0.08792381097452985,0.040284620540176355,0.04662409491443856
